moneysmartID,title,accountNames,accountNumbers,accountBanks,billerCode,merchantId,acquirerId,terminalId,moneysmartUrl,addresses,websites,emails,phones,fax,aliases,comment,legacyDetails,legacyAccountNumbers,legacyAliases,dateAdded,dateUpdated
3233,Smith & Henderson Associates Inc,,,,,,,,/companies-you-should-not-deal-with/smith-henderson-associates-inc,,,,,,,,Level 21 HSBC Tower 101 Yin Cheng East Road Pudong Shanghai 200120 China Ph: 8621 2890 3167,,, ,23-Aug-19
3234,Smith & Olsson,,,,,,,,/companies-you-should-not-deal-with/smith-olsson,,,,,,,,Suite 3600 155N Wacker Drive Chicago  Illinois USA 60606 www.smithandolsson.com Ph: 1 312 235 2641 Fax: 1 312 276 8515 info@smithandolsson.com,,, ,23-Aug-19
3235,Smith Beaucamp Investments,,,,,,,,/companies-you-should-not-deal-with/smith-beaucamp-investments,,,,,,,,Address: 'Shaw Centre' 1 Scotts Road #24-10  Singapore 228208 Ph: +65 6817 4250 Email:&nbsp; info@smithbeaucamp.com Website:&nbsp; http://smithbeaucamp.com,,, ,23-Aug-19
3236,Solitaire Management Services (Asia) Ltd,,,,,,,,/companies-you-should-not-deal-with/solitaire-management-services-asia-ltd,,,,,,,,12th Floor  Lim Tee Building 6 Queens Road Central Hong Kong Ph: (62) 361 741191 (Note Indonesian phone number),,, ,23-Aug-19
3237,Solvay Financial S.A,,,,,,,,/companies-you-should-not-deal-with/solvay-financial-s-a,,,,,,,,Boulevard du Roi Albert II 32 1030 Bruxelles Belgium Ph 32 2 8080821 Fax 32 2 4166263 www.solvayfinancial.be,,, ,23-Aug-19
3238,Song Management Group,,,,,,,,/companies-you-should-not-deal-with/song-management-group,,,,,,,,Shanghai World Financial Centre  No. 100 Century Avenue  Pudong  New Area  Shanghai  People's Republic of China Website: www.songmanagementgroup.com Phone: +852 51947166 (international admin); 10 800 712 6888 (North China); 10 800 120 3938 (South China) Email: info@songmanagementgroup.com,,, ,23-Aug-19
3239,South Beach Technologies Limited,,,,,,,,/companies-you-should-not-deal-with/south-beach-technologies-limited,,,,,,,,also known as Millennium-FX.Address: 23rd Floor tower 1 The Enterprise Centre 6766 Ayala Avenue Makatai City 1200 Philippines Trust Company Complex  Ajeltake Road Ajeltake Island Majuro Marshall Islands MH9696Ph: +14-373-701-807Website: www.mlnfx.com,,, ,23-Aug-19
3240,Southeast Pacific Investment,,,,,,,,/companies-you-should-not-deal-with/southeast-pacific-investment,,,,,,,,(also known as EasternShore Private Lending and Eastern Pacific Lending and EasternShore LLC) 3240 West 79th Avenue  Henderson  CO 80640 Phone: +1-(720)-292-1462 Fax:&nbsp;&nbsp; +1-(720)-438-7340 http://easternshorellc.webs.com easternfundsinc@pacificwest.com,,EasternShore Private Lending|Eastern Pacific Lending and EasternShore LLC, ,23-Aug-19
3241,Sparen FX,,,,,,,,/companies-you-should-not-deal-with/sparen-fx,,,,,,,,Global Bank Tower 12th Floor  Office 1214 Calle 50  Panama City Panama Ph: 507 830 5217 www.sparenfx.com,,, ,23-Aug-19
3242,Spencer Capital Partners,,,,,,,,/companies-you-should-not-deal-with/spencer-capital-partners,,,,,,,,P: +852 5808 1999 F: +825 5808 8969 www.spencercapitalpartners.comAccount name: Turnfield Limited Account No.: 796 092880 883 Bank name: Hang Seng Bank,796 092880 883,Turnfield Limited, ,23-Aug-19
3243,Spot Capital Markets Ltd t/a Milano Trade,,,,,,,,/companies-you-should-not-deal-with/spot-capital-markets-ltd-t-a-milano-trade,,,,,,,,Kanika Business Center  319 - 28th Oktomvriou St  2nd Floor  Limassol  3105  Cyprus Katalanou 1  1st Floor  Office 101  Aglantzia  2121  Nicosia  Cyprus Ph: UK: +44-2031-500-651  +39-0294-750-720  +39-0294-750-721  + 39-0294-750-720 and +44-2031-500-651 Support@Milanotrader.com www.milanotrader.com,,, ,23-Aug-19
3244,Spring Ventures,,,,,,,,/companies-you-should-not-deal-with/spring-ventures,,,,,,,,6/10 Spring Street Sydney NSW 2000 Tel: 612 9191 9710 Fax: 612 4311 3791and385/912 Cole Street San Francisco CA 94117  USA www.springventure.com,,, ,23-Aug-19
3245,Stack Options,,,,,,,,/companies-you-should-not-deal-with/stack-options,,,,,,,,(also known as StackOptions) P: 612 81034119  612 90984288  612 9188 9379  61 413690589; 61 0468948024 info@stackoptions.com  support@stackoptions.com www.stackoptions.com  www.stackoptions.net  www.stackoptions.org  https://stackinvestrp.com/Account name: Ace Venture Fze Account number: AE920520002410898100073  AE400520002410898100039  AE290260000515207473802  AE020260000515207473803 Bank name: Noor Islamic Bank,AE920520002410898100073|AE400520002410898100039|AE290260000515207473802|AE020260000515207473803,Ace Venture Fze, ,23-Aug-19
3246,StackOptions,,,,,,,,/companies-you-should-not-deal-with/stackoptions,,,,,,,,(also known as Stack Options) P: 612 81034119  612 90984288  612 9188 9379  61 413690589; 61 0468948024 info@stackoptions.com  support@stackoptions.com www.stackoptions.com  www.stackoptions.net  www.stackoptions.org  https://stackinvestrp.com/Account name: Ace Venture Fze Account number: AE920520002410898100073  AE400520002410898100039  AE290260000515207473802  AE020260000515207473803 Bank name: Noor Islamic Bank,AE920520002410898100073|AE400520002410898100039|AE290260000515207473802|AE020260000515207473803,Ace Venture Fze, ,23-Aug-19
3247,Stamford Financial Limited,,,,,,,,/companies-you-should-not-deal-with/stamford-financial-limited,,,,,,,,Level 14  Hibiya Central Building 1-2-9 Nishi Shimbashi Minato-Ku Tokyo  Japan Ph: 813 5532 7235 Fax: 813 5532 7373,,, ,23-Aug-19
3248,Standard Fidelity Ltd,,,,,,,,/companies-you-should-not-deal-with/standard-fidelity-ltd,,,,,,,,International Finance Center  10 Gukjegeumyung-ro Youngdeungpo-gu  150-945 Seoul  South KoreaP: +82-2-64339529 www.standardfidelity.comAccount name: Standard Fidelity Ltd Acount number: CH7008822106809585000 Bank name: C.I.M. Banque SwitzerlandAccount name: Standard Fidelity Ltd Account No.: MT10STBA19116000000001040556642 Bank name: Satabank PLC  St Julian's MaltaAccount name: Standard Fidelity Ltd Account number: 000003065X86 Bank name: Banca Popolare di Sondrio Italy,CH7008822106809585000|MT10STBA19116000000001040556642|000003065X86,Standard Fidelity Ltd, ,23-Aug-19
3249,Stanley Cooper Assets Inc,,,,,,,,/companies-you-should-not-deal-with/stanley-cooper-assets-inc,,,,,,,,(not located at address provided below) 1431 Assembly Street Columbia South Carolina 29201 USA,,, ,23-Aug-19
3250,Stanton Rose,,,,,,,,/companies-you-should-not-deal-with/stanton-rose,,,,,,,,Rue de Carouge 22  Geneva  CH-1205 Switzerland info@stanton-rose.com www.stanton-rose.com Ph 41 445087075 Fax 412254 57997,,, ,23-Aug-19
3251,Starr-Bradley Associates Inc,,,,,,,,/companies-you-should-not-deal-with/starr-bradley-associates-inc,,,,,,,,Level 21  HSBC Tower 101 Yin Cheng East Road Shanghai 211120 China Ph: (862) 128903150 Fax: (862) 128903152,,, ,23-Aug-19
3252,Steam Takeovers,,,,,,,,/companies-you-should-not-deal-with/steam-takeovers,,,,,,,,225 Franklin Street  Boston  Massachusetts  02110  United States of America admin@steamtakeovers.com www.steamtakeovers.comAccount name: Fusephase Ltd Account number: 787531250883 Bank name: Hang Seng Bank,7.87531E+11,Fusephase Ltd, ,23-Aug-19
3253,Stefan Borer and Associates,,,,,,,,/companies-you-should-not-deal-with/stefan-borer-and-associates,,,,,,,,Seefeldstrasse Mainaustrasse Zurich Ph: 41 44580 15 87 Fax: 41 44 355 37 75 www.stefanborer.com,,, ,23-Aug-19
3254,Steinberg Private Equity,,,,,,,,/companies-you-should-not-deal-with/steinberg-private-equity,,,,,,,,590 Madison Avenue New York  NY 10022 Ph: +1 347 244 7052 info@steinbergpe.com steinbergpe.com,,, ,23-Aug-19
3255,Stellar Worldwide LLC,,,,,,,,/companies-you-should-not-deal-with/stellar-worldwide-llc,,,,,,,,200 Crescent Court  Suite #1100 Dallas TX 75201 USA Tel: +1 214 646 3222 Fax: +1 214 646 2333 www.stellarworldwide.com info@stellarworldwide.comAccount name: Berkshire Capital Limited Account number: 641-001-655-838 Beneficiary bank: HSBC,641-001-655-838,Berkshire Capital Limited, ,23-Aug-19
3256,Sterling Futures Management Ltd,,,,,,,,/companies-you-should-not-deal-with/sterling-futures-management-ltd,,,,,,,,#06-01 The Octagon 105 Cecil Street Singapore 69534 Singapore Ph: 65 68279701 Fax: 65 6827960,,, ,23-Aug-19
3257,Stern Markets,,,,,,,,/companies-you-should-not-deal-with/stern-markets,,,,,,,,also known as Stern OptionsStern European Support Center  5th and 6th Floors  Landmark Building &nbsp; 14 Tsar Osvoboditel Blvd  Sofia 1000  BulgariaP: 0208 068 4733&nbsp;or&nbsp;0208 068 1781&nbsp;or&nbsp;0203 769 9876&nbsp;or&nbsp;020 068 2975 compliance@sternoptions.com http://www.sternoptions.com,,, ,23-Aug-19
3258,Stern Options also known as Stern Markets,,,,,,,,/companies-you-should-not-deal-with/stern-options-also-known-as-stern-markets,,,,,,,,also known as Stern MarketsStern European Support Center  5th and 6th Floors  Landmark Building  14 Tsar Osvoboditel Blvd  Sofia 1000  BulgariaP: 0208 068 4733 or&nbsp;0208 068 1781 or 0203 769 9876 or&nbsp;020 068 2975 compliance@sternoptions.com http://www.sternoptions.com,,, ,23-Aug-19
3259,Sternwood Partners,,,,,,,,/companies-you-should-not-deal-with/sternwood-partners,,,,,,,,International Finance Centre 8 Finance Street HONG KONG&nbsp; Ph:&nbsp; 85 2367 89820 www.sternwoodtradingpartners.com (no longer operational),,, ,23-Aug-19
3260,Stillman Roth,,,,,,,,/companies-you-should-not-deal-with/stillman-roth,,,,,,,,(Information suggests associated with Gaylord &amp; Finch)1711 Broadway Seattle Washington USA 98122-2415 Ph: 1 866 215 9788 Fax: 1 866 841 9136 ext 6220,,, ,23-Aug-19
3261,Stockard Group  The,,,,,,,,/companies-you-should-not-deal-with/stockard-group-the,,,,,,,,Suite 400  33940 Olympic Boulevard Erlanger  Kentucky 41018 USA Ph: 1 (859) 372 6612 Fax: 1 (859) 372 6613,,, ,23-Aug-19
3262,Stonewell Finance,,,,,,,,/companies-you-should-not-deal-with/stonewell-finance,,,,,,,,(also linked to Blossom Hill Investments and Lakenshare)Solna Standvag 78 Stockholm Sweden Ph: 0046 8525 00210 Fax: 0046 8506 36201 www.stonewellfinance.com,,, ,23-Aug-19
3263,Strategic Alliance Group  The,,,,,,,,/companies-you-should-not-deal-with/strategic-alliance-group-the,,,,,,,,17th Floor  BC Sethiwan Tower 139 Pan Road Silom  Bangruk Bangkok 10500  Thailandand23rd Floor  M Thai Tower All Seasons Place 87 Wireless Road Phatumwan Bangkok 10330  ThailandOther offices or mail addresses in Hong Kong  New Zealand and Switzerland.,,, ,23-Aug-19
3264,Strike Commodieties Ltd / Strike Securities Inc (SSInc),,,,,,,,/companies-you-should-not-deal-with/strike-commodieties-ltd-strike-securities-inc-ssinc,,,,,,,,Chicago Board of Trade Building 141  West Jackson Blvd.  Chicago  Illinois U.S.A. 60604 www.strikecommodities.com clientaccounts@strikecommodities.com  michaeldawson@strikecommodities.com Phone: ( 1 773 595 4310 / &nbsp;(1 773 346 3075 Fax: 1 815 713 3933,,, ,23-Aug-19
3265,Stromberg Trading Ltd / Stromberg Limited,,,,,,,,/companies-you-should-not-deal-with/stromberg-trading-ltd-stromberg-limited,,,,,,,,3-19-14 Minami-Otsuka  Toshima-ku Tokyo 170-0005 Ph: 81 3458 01810 Fax:81 3449 65030 s.taylor@stromberg.com www.strombergtrading.com www.strombergltd.com ,,, ,23-Aug-19
3266,Stronghold Capital Partners,,,,,,,,/companies-you-should-not-deal-with/stronghold-capital-partners,,,,,,,,80 Broad Street  4th Floor  Manhattan  New York  10004 Ph:+1 71 917 267 5821 ext. 2027 Fax: +1 71 917 398 7390 www.strongholdcp.com/Account name: TGS Frontier Enterprises Account number: 004170005347 Bank: East West Banking Corporation,4170005347,TGS Frontier Enterprises, ,23-Aug-19
3267,Stronghold Mergers & Acquisitions Regulatory Board,,,,,,,,/companies-you-should-not-deal-with/stronghold-mergers-acquisitions-regulatory-board,,,,,,,,2106-2018 Vermont Avenue NW  Washington  DC 20001 Ph: +1 202 888 3955 info@smarb.org www.smarb.net/about-us.phpAccount name: Soteria Trading Account number: 581200007413 Bank: Rizal Commercial Banking Corp,5.812E+11,Soteria Trading, ,23-Aug-19
3268,Stuart Lyall Futures Limited,,,,,,,,/companies-you-should-not-deal-with/stuart-lyall-futures-limited,,,,,,,,61 Princes St Edinburgh Scotland EH2 2DF www.stuartlyall.com info@stuartlyall.comAccount number: 287-00-01356-4 Account name: AL Jas Tidal Resources SDN BHD Bank name: Hong Leong BankAccount number: 4070 0810 048 Account name: Levins Limited Bank name: Standard Chartered BankAccount number: 1219 1025 2532 801 Account name: Shanghai Options Investment Co. Bank name: China Merchants Bank,287-00-01356-4|4070 0810 048|1219 1025 2532 801,AL Jas Tidal Resources SDN BHD|Levins Limited|Shanghai Options Investment Co., ,23-Aug-19
3269,Stuartt Reed Kammer (a company),,,,,,,,/companies-you-should-not-deal-with/stuartt-reed-kammer-a-company,,,,,,,,(Note:&nbsp; this Company is not connected and should not be confused with Mr Stuartt Reed Kammer  an individual  of 175 North Harbor #2212  Chicago  IL 60601 USA  a market maker with the Chicago Board of Options Exchange (CRD#853712).) 175N Harbor #2212 Chicago  Illinois USA Ph: 1 312 896 5633 Fax: 1 312 896 5633 www.stuarttreedkammer.com,,, ,23-Aug-19
3270,Summit M & A Inc,,,,,,,,/companies-you-should-not-deal-with/summit-m-a-inc,,,,,,,,Third Ave New York NY 10022 USA Ph 1 646 706 7540 Fax 1 646 706 7541 info@summitmainc.com,,, ,23-Aug-19
3271,Sun International Mergers and Acquisitions,,,,,,,,/companies-you-should-not-deal-with/sun-international-mergers-and-acquisitions,,,,,,,,US office 1661 International dr. Memphis  TN 38120-1431 USA Ph: 1 901 896-0332 Fax: 1 901 531-8469 Email: contact@us.suninternationalma.comandJapan Office 4/F East Tower Otemachi 1-5-1 Otemachi Chiyoda-Ku Tokyo 100-0004 Japan Ph: 81-3-4580-2141 Fax: 81-3-4496-4072 Email: Contact@Jp.Suninternationalma.com Email: Inquiries@Suninternationalma.com,,, ,23-Aug-19
3272,Sure Mergers and Acquisitions,,,,,,,,/companies-you-should-not-deal-with/sure-mergers-and-acquisitions,,,,,,,,15th Floor  1 International Place Boston MA 02110 USA admin@suremanda.com http://suremanda.comBeneficiary name: Locksheath International Pte Ltd Account number: 503-256604-301 Bank name: OCBC Bank,503-256604-301,Locksheath International Pte Ltd, ,23-Aug-19
3273,Swift Loan Services,,,,,,,,/companies-you-should-not-deal-with/swift-loan-services,,,,,,,,Address: 25 Grenfell St  Adelaide SA 5000 Address: 332 George St  Sydney NSW 2000Ph: 02 8310 9868Email: loans@swiftcashloan.org(Note: this company is not connected and should not be confused with the legitimate entity Swift Loans Australia Pty Ltd or the UK based entity https://swiftloanservices.com),,, ,23-Aug-19
3274,Swift Tech Capital,,,,,,,,/companies-you-should-not-deal-with/swift-tech-capital,,,,,,,,8th floor  Tower 1  Millennium City 1 388 Kwun Tong Road Kwun Tong  Kowloon www.swifttechcapital.com,,, ,23-Aug-19
3275,Swiss Commodities Futures Exchange,,,,,,,,/companies-you-should-not-deal-with/swiss-commodities-futures-exchange,,,,,,,,(linked to Weissmüller and Sons),,, ,24-Oct-19
3276,Swiss Private Capital,,,,,,,,/companies-you-should-not-deal-with/swiss-private-capital,,,,,,,,Web: http://www.swiss-private.com/ &amp; www.swissprivate.com,,, ,23-Aug-19
3277,Swiss Union,,,,,,,,/companies-you-should-not-deal-with/swiss-union,,,,,,,,No further information available.,,, ,23-Aug-19
3278,SwissCash  Swiss Mutual Fund,,,,,,,,/companies-you-should-not-deal-with/swisscash-swiss-mutual-fund,,,,,,,,PO Box 2342 Roseau The Commonwealth of Dominicaand280 Madison Avenue 912-9th Floor New York NY 10016 USA,,, ,23-Aug-19
3279,SwissFX Pro,,,,,,,,/companies-you-should-not-deal-with/swissfx-pro,,,,,,,,(also known as LM Swiss Direct Ltd (LM Swiss)) Address: Office 311 NWMS Center 3rd Floor   31 Southampton Row London UK WC1B 5HJ Website: swissfxtrading.com,,, ,23-Aug-19
3280,The Solomon Group,,,,,,,,/companies-you-should-not-deal-with/the-solomon-group,,,,,,,,Address: 8th Floor Ark Daikancho Building 15-3 Daikancho  Higashi-ku Nagoya-shi  Aichi-ken 461-0002 Japan9th Floor Huntington Center  41 South High Street  Columbus  Ohio  USAEmail: info@thesolomongroup.comEmail: info.usa@thesolomongroup.comWebsite: http://www.thesolomongroup.com/thesolomongroup/index.htmlAccount name: Premier Capital Account number: 0258 7413 64 Bank name: Regions bank,0258 7413 64,Premier Capital, ,23-Aug-19
3281,Tahoe Futures,,,,,,,,/companies-you-should-not-deal-with/tahoe-futures,,,,,,,,1670 Broadway Denver  CO 8202 USA Fax/Ph: 1 888 822 9416 www.tahoefutures.comandAlso appears to be operating as: Shigesuke Nihon Seimei Sakaisuji Honmachi Building 8-12  Honmachi 1 chome Chuo Ku Osaka 541-0053 www.shigesuke.net Ph: 8164 5604018,,Shigesuke, ,23-Aug-19
3282,Tain Capital,,,,,,,,/companies-you-should-not-deal-with/tain-capital,,,,,,,,16th Floor  Park Place  666 Burrard Street  Vancouver  BC V6C3P6 CanadaP: +1 604 757 2548 F: + 1 604 484 1322 www.taincapital.comAccount name: Bellwire Limited Account number: 796092 898883 Bank name: Hang Seng Bank Limited,796092 898883,Bellwire Limited, ,23-Aug-19
3283,Talisman Finance,,,,,,,,/companies-you-should-not-deal-with/talisman-finance,,,,,,,,1650 Market St # 3210 Philadelphia  PA 19103 United States www.talisman-finance.com,,, ,23-Aug-19
3284,Taylor Atlantic Ltd,,,,,,,,/companies-you-should-not-deal-with/taylor-atlantic-ltd,,,,,,,,4th Floor 124 Victoria Street London SW1 E 5LA United KingdomandLevel 40 Tower 2 Petronas Twin Towers Kuala Lumpur 50088 Malaysia,,, ,23-Aug-19
3285,Taylor Made Mergers,,,,,,,,/companies-you-should-not-deal-with/taylor-made-mergers,,,,,,,,333 W Upper Wacker Dr Chicago IL 60606 USA Ph: +1 32 313 9192 Fax: +1 312 268 5157 www.Taylormademergers.comAccount name: Bannett Global Pte. Ltd Account number.: 503239782301 Bank name: Oversea-Chinese Banking Corporation LtdAccount name: Pacific Invest Ltd Account number: 53693146628 Bank name: Bank of Communications Hong Kong,503239782301|53693146628,Bannett Global Pte. Ltd|Pacific Invest Ltd, ,23-Aug-19
3286,TBT Advisory Services,,,,,,,,/companies-you-should-not-deal-with/tbt-advisory-services,,,,,,,,1-5-1 Shin-Marunouchi Tower Chiyoda-Ku Tokyo Japan 100-6420 Tel: +81 3 4578 9052 http://tbtadvisoryservices.com Email: info@tbtadvisoryservices.com,,, ,23-Aug-19
3287,Teikoku Commodities Inc,,,,,,,,/companies-you-should-not-deal-with/teikoku-commodities-inc,,,,,,,,Shin-Marunouchi Building  1-5-1 Marunouchi Chiyoda-Ku  Tokyo 100-6590 Ph 81 3 4520 9237 Fax 81 3 4496 4422 www.teikokucommodities.com info@teikokucommodities.com,,, ,23-Aug-19
3288,Teres Media Limited,,,,,,,,/companies-you-should-not-deal-with/teres-media-limited,,,,,,,,Also known as Ashford Investments (formerly known as Teres Media BG Limited).Address: Trust Company Complex Ajeltake Road Ajeltake Island  Majuro Marshall Islands MH 96960  Girasole Suite 6 Office B  Triq In - Narcis Xewkija Gozo Malta  Sgrada 8 B  9009 Varna Severoiztochen BulgariaPh: +442038689102Email: support@ashfordinvestments.com &amp; complaints@ashfordinvestments.comWebsite: https://www.ashfordinvestments.com/,,, ,23-Aug-19
